user_id,num_accounts,txn_count,total_txn_amount,avg_portfolio_value
U00893,6,178,440102.97,63414.05
U00894,4,106,295276.8,75625.02
U00895,3,95,261984.72,77809.44
U00896,1,31,82032.48,66177.7
U00897,1,17,35373.64,33405.34
U00899,3,102,280452.37,82596.47
U00900,6,248,733990.38,107111.94
U00901,2,56,158405.68,83674.39
U00902,2,47,131854.33,75380.59
U00903,2,57,152317.21,64095.33
U00904,1,28,73969.31,54094.55
U00905,2,20,51190.53,13241.74
U00906,4,125,299899.05,74296.27
U00907,1,38,95351.65,86013.21
U00908,2,52,149971.72,79401.77
U00909,4,120,348386.04,86716.42
U00910,1,38,111599.35,92124.89
U00911,2,85,224752.7,98429.3
U00913,2,24,78452.29,36528.2
U00914,4,131,346175.11,76252.62
U00916,2,54,176543.57,95074.93
U00917,1,13,45552.61,36649.97
U00918,1,36,94292.09,84279.33
U00919,2,82,207868.31,84509.72
U00920,2,59,168011.17,85077.44
U00921,2,71,201177.51,80076.13
U00922,3,85,245938.23,85379.17
U00923,3,63,181907.8,52165.9
U00924,1,31,85956.32,61093.18
U00926,2,53,140767.9,64602.5
U00927,1,16,46209.55,39425.59
U00928,1,42,105460.91,76542.37
U00929,4,131,363334.05,78826.55
U00930,2,60,191510.53,81401.36
U00932,1,21,52214.18,30449.2
U00933,1,26,71476.07,57916.91
U00934,4,122,317413.66,74066.05
U00935,1,48,141108.57,120899.35
U00936,3,93,264842.54,86669.25
U00937,3,76,193477.52,68738.07
U00938,1,29,85075.46,69895.88
U00940,2,31,96421.44,51207.75
U00941,1,21,58640.16,55787.32
U00942,2,51,122030.25,72108.82
U00943,4,141,352546.33,91412.01
U00944,2,57,179387.18,90100.21
U00945,3,88,224328.04,83688.38
U00947,1,17,38673.38,35438.26
U00949,1,10,19806.81,13726.09
U00950,2,65,178664.81,84394.54
U00951,1,39,99371.86,91211.58
U00952,3,58,160201.61,38321.64
U00953,4,90,263390.75,77518.07
U00954,1,20,51145.81,42043.81
U00956,1,13,37678.12,34040.8
U00957,2,65,183482.95,105535.81
U00958,2,57,152678.97,82345.14
U00959,1,40,113680.54,96171.57
U00960,1,21,53542.71,44006.79
U00961,2,70,187858.15,90081.97
U00962,1,18,40444.21,19968.79
U00963,1,36,81337.68,58543.92
U00964,3,84,242136.51,77662.11
U00965,3,100,264746.8,86248.49
U00966,3,72,203975.37,57033.31
U00967,2,84,216918.84,93008.46
U00968,3,58,137161.74,33127.57
U00970,1,20,60017.26,54919.72
U00972,2,56,156704.77,81636.78
U00973,2,61,165993.1,68808.36
U00975,4,76,199913.09,52874.54
U00976,4,106,308332.67,76931.13
U00977,3,99,295435.15,112777.07
U00978,1,20,52996.68,43915.9
U00979,2,61,178140.0,99194.23
U00981,2,67,186199.04,92010.94
U00982,2,51,151947.24,71594.47
U00983,1,41,119743.23,114723.55
U00984,1,12,35001.98,27973.5
U00985,2,28,58312.48,25614.0
U00986,6,173,475396.5,82237.3
U00987,1,43,123567.42,98965.26
U00988,1,31,83253.77,71406.63
U00989,2,50,157055.64,68994.87
U00990,1,22,63731.82,49239.46
U00991,1,21,47854.61,42497.51
U00992,3,89,254872.98,91361.27
U00993,2,35,95888.16,36325.09
U00994,2,57,167012.0,74509.48
U00996,3,86,217613.34,54261.43
U00997,5,209,528915.35,89256.13
U00998,4,121,305790.21,69321.78
U00999,2,82,232256.07,113333.56
U01000,2,37,106034.1,53343.66
U01001,1,37,100635.55,90571.39
U01002,1,30,94852.39,87014.25
U01003,1,19,59873.2,57474.42
U01004,3,103,291644.56,85644.4
U01006,5,141,396318.86,79208.45
U01007,2,46,124359.07,57044.86
U01008,3,83,245702.5,73399.15
U01009,1,18,55697.06,54200.68
U01010,2,35,93384.83,32077.9
U01012,2,70,182734.88,73986.5
U01013,2,68,197890.32,100298.28
U01014,5,178,480111.92,86465.2
U01015,1,27,62813.15,50076.03
U01016,2,56,144729.31,88239.8
U01017,1,13,38580.71,32863.47
U01018,2,68,166299.68,73527.52
U01020,1,10,29665.3,27957.75
U01021,3,109,321597.85,98700.92
U01022,1,42,116200.25,103665.05
U01023,1,50,137354.18,117049.3
U01024,1,12,32721.22,29217.4
U01025,1,45,108198.09,88860.11
U01028,2,58,158489.96,66584.69
U01029,2,63,175291.02,74994.55
U01030,3,84,246943.53,78815.6
U01031,2,50,138401.62,74795.47
U01032,2,92,254275.86,114270.6
U01033,1,20,62475.72,62475.72
U01034,3,109,290944.64,76322.29
U01035,2,39,102359.01,46558.99
U01037,1,33,92004.34,78772.2
U01038,2,35,116101.91,55258.9
U01039,2,63,162148.19,90429.08
U01040,4,80,211174.82,50421.83
U01041,2,45,108007.46,48747.95
U01042,1,18,47190.29,47190.29
U01043,6,170,465720.12,85235.45
U01044,3,61,181386.29,67986.89
U01045,3,92,262984.77,73161.19
U01046,1,18,53009.73,53009.73
U01047,1,32,101952.49,82509.03
U01048,2,62,170600.31,69029.73
U01049,1,50,136131.55,114803.65
U01050,1,46,148510.72,131343.56
U01051,2,82,235020.72,111141.79
U01052,4,84,233852.16,61178.61
U01053,1,26,80917.63,69297.49
U01054,3,109,287494.6,101970.9
U01055,2,58,179368.58,75043.7
U01056,1,45,119283.13,103431.53
U01057,2,79,215207.25,99209.38
U01058,2,84,237417.95,101813.51
U01059,4,118,336446.91,67775.6
U01060,1,32,82575.22,76964.82
U01063,1,46,132310.04,119077.56
U01064,4,140,397904.27,92476.08
U01065,1,28,65465.4,56141.06
U01066,2,68,194941.47,102848.28
U01067,2,67,183708.39,80009.01
U01068,3,133,350257.83,104614.97
U01072,3,105,299087.09,101526.06
U01073,2,72,186918.56,66675.65
U01074,2,43,122328.55,57111.12
U01075,3,84,235642.07,64649.36
U01076,4,115,317785.54,82263.92
U01077,3,90,234644.96,65376.24
U01078,1,47,131756.99,123832.42
U01079,1,25,79674.07,66784.89
U01080,2,51,158632.32,62927.98
U01081,3,65,196666.49,74348.81
U01082,3,74,192414.09,54181.88
U01083,6,232,635783.27,91004.32
U01084,3,95,276792.44,83340.83
U01086,5,163,399533.47,70152.22
U01087,2,66,191208.44,99195.01
U01088,2,50,144462.64,59122.94
U01089,2,74,215788.5,97393.08
U01090,2,48,138657.65,83123.98
U01091,1,16,32686.13,21425.06
U01093,3,95,288022.29,95833.26
U01094,2,85,254907.89,116170.31
U01095,3,88,249511.77,80395.37
U01096,3,112,314841.43,93887.03
U01097,5,149,381504.61,65270.52
U01098,2,78,209913.2,87315.02
U01099,3,129,364888.52,105001.96
U01101,2,54,153029.66,83005.88
U01103,2,62,161986.08,86809.57
U01105,1,36,84310.64,73886.08
U01106,3,89,203269.83,66491.48
U01108,3,134,383242.46,114434.21
U01109,2,85,238508.42,101495.43
U01110,2,53,139482.96,69095.45
U01111,3,107,289965.2,82889.15
U01113,1,49,144664.7,132776.54
U01114,1,41,117757.51,117757.51
U01117,2,67,170357.89,75174.37
U01118,3,86,239859.23,83291.93
U01119,2,55,154755.78,63550.57
U01120,3,83,226976.4,88381.89
U01121,1,42,120565.76,97574.64
U01124,2,39,104243.63,46457.54
U01125,4,129,361882.91,94936.24
U01126,3,85,267672.59,78783.6
U01127,4,91,255833.36,61919.5
U01128,1,19,47572.52,42702.02
U01129,2,36,103126.84,48257.88
U01130,4,128,367631.73,87105.14
U01131,2,66,173085.17,78724.03
U01132,2,46,126887.76,58202.84
U01133,2,41,103220.78,38924.13
U01135,2,67,188582.02,80049.89
U01136,1,49,122316.78,88473.86
U01137,4,94,263989.36,60338.24
U01138,2,79,195587.68,76943.07
U01139,2,68,187304.32,73121.73
U01141,2,90,245058.28,99691.52
U01143,8,268,766337.83,84857.68
U01144,4,65,154998.24,36172.46
U01145,2,53,153305.22,74242.2
U01146,3,98,294025.71,99030.55
U01149,3,51,149296.98,35566.91
U01150,3,73,197760.31,64485.27
U01151,2,46,126505.26,50941.69
U01152,3,135,396750.95,116429.31
U01153,3,101,267003.46,79796.16
U01154,1,49,136499.85,112971.31
U01155,4,83,216436.76,50373.34
U01156,1,29,83421.77,66052.76
U01157,2,87,239510.67,106312.31
U01158,2,49,142155.76,70919.08
U01159,3,106,290636.98,81970.6
U01160,3,122,361433.94,110290.07
U01162,2,79,226986.79,116383.98
U01163,1,42,109419.98,98536.32
U01164,3,107,293995.37,87229.36
U01165,4,158,428538.39,99774.73
U01166,4,114,305877.02,80437.93
U01167,1,47,116763.47,78247.95
U01168,2,58,176411.35,74344.65
U01169,2,78,224586.01,101708.72
U01170,1,23,65963.05,61276.89
U01171,2,62,172075.76,85846.92
U01174,2,44,129997.6,68887.78
U01175,3,65,187787.78,78095.19
U01176,1,40,114157.88,94636.96
U01179,2,78,224139.98,98180.97
U01180,2,69,178370.98,82482.05
U01181,4,146,409351.3,96603.91
U01182,1,31,93254.57,80221.83
U01183,1,27,80022.79,57612.37
U01184,3,74,202589.79,60089.84
U01186,1,37,106747.12,87750.56
U01187,2,61,151008.72,88735.51
U01189,2,83,212022.67,89268.59
U01190,2,46,121131.89,57460.59
U01191,4,92,253785.11,71280.4
U01193,1,33,72235.83,54387.77
U01194,1,24,56817.24,45016.7
U01195,2,95,249097.06,101953.13
U01196,1,18,50070.36,39258.64
U01198,1,39,104510.23,92273.24
U01200,2,50,133422.17,64020.71
U01201,3,95,270566.08,77754.74
U01202,4,126,358904.52,80015.01
U01203,4,124,351677.45,92428.38
U01205,2,34,99195.11,51756.94
U01206,3,102,252643.75,82559.76
U01207,3,130,347943.39,104840.07
U01208,2,79,184457.53,67032.6
U01209,1,11,31325.88,21770.6
U01210,1,27,87286.35,80698.09
U01211,2,62,168197.84,79923.05
U01212,4,149,414870.79,103644.07
U01213,5,178,491121.16,87050.9
U01214,4,111,302219.34,80320.2
U01215,1,38,91906.44,84716.16
U01217,2,73,197677.6,91727.37
U01218,2,60,156055.79,94695.64
U01219,1,25,65959.79,59208.15
U01220,1,49,144318.66,141449.32
U01222,3,71,192856.6,60389.17
U01223,2,68,182269.84,92713.26
U01224,6,146,385881.68,65963.54
U01225,2,39,116930.76,52714.77
U01226,1,18,59623.51,54462.77
U01227,6,134,367404.56,69443.54
U01228,5,151,423246.81,80594.02
U01229,2,44,118171.53,46733.69
U01230,3,111,339629.07,111739.94
U01231,2,65,184965.72,101656.49
U01232,2,53,147471.29,77230.31
U01233,1,23,61654.15,57144.65
U01234,3,78,225116.71,73523.21
U01235,2,64,183508.29,105712.67
U01236,1,26,71861.35,62063.01
U01237,2,63,178024.57,78291.76
U01238,1,33,78055.7,68335.4
U01239,2,62,152091.15,86390.75
U01240,3,84,226540.17,84181.87
U01242,4,115,331604.64,85095.89
U01243,2,46,155917.14,76271.03
U01244,8,249,715350.45,95740.27
U01245,3,75,228786.0,73852.94
U01246,3,113,306730.9,92382.91
U01247,2,51,140730.74,63907.18
U01248,1,26,77088.67,54608.37
U01249,1,20,45511.9,34473.66
U01250,1,50,143999.02,118276.42
U01251,3,75,196890.93,63465.44
U01252,2,78,204027.72,78391.35
U01254,3,138,385401.53,110809.76
U01256,3,95,293799.74,100160.58
U01257,2,64,162169.01,75692.44
U01258,2,64,173415.7,76331.04
U01259,5,162,427717.95,86665.34
U01260,1,10,22679.13,18838.57
U01261,1,50,124525.58,109362.64
U01262,3,134,366269.61,112209.68
U01263,4,100,262649.95,78591.2
U01265,2,81,225871.19,102035.98
U01266,4,158,450757.9,101583.33
U01267,1,29,70456.35,48484.87
U01268,2,70,201812.49,93443.77
U01269,1,17,41096.92,32655.84
U01270,1,25,62126.93,62126.93
U01272,1,34,98606.31,75812.93
U01275,3,110,299516.05,88867.21
U01276,2,52,128514.13,60426.11
U01277,1,48,126005.31,107435.87
U01278,2,41,119810.92,58741.59
U01279,1,33,91397.29,84679.61
U01280,3,108,298180.49,104648.19
U01281,1,35,88954.78,73177.02
U01282,2,53,153081.05,86787.26
U01283,2,81,214607.66,93302.02
U01284,3,109,293252.56,88483.72
U01285,3,102,275074.73,71964.18
U01286,2,45,119420.1,55982.12
U01287,2,69,195043.23,79735.28
U01288,2,95,271158.87,116924.99
U01289,2,33,116799.21,64540.9
U01290,2,77,206328.42,92109.23
U01291,1,34,79229.48,75058.62
U01292,2,77,236361.05,110565.66
U01293,2,56,156082.26,96399.21
U01294,2,56,148988.16,59229.72
U01295,1,16,35353.73,31659.17
U01296,1,26,60924.0,52276.82
U01297,2,59,164319.15,81681.45
U01298,3,122,369073.85,118316.87
U01299,2,73,181183.38,68735.76
U01300,5,186,530168.62,96752.59
U01302,2,49,136535.2,73536.48
U01303,4,103,257122.42,56161.05
U01304,3,104,276148.71,76216.0
U01305,3,83,224061.77,91379.56
U01306,2,65,187008.72,83031.72
U01307,4,108,294030.52,68578.89
U01308,1,19,56446.17,51306.22
U01309,3,53,137648.05,36391.16
U01310,1,40,96932.86,82222.64
U01311,5,121,319769.69,69556.02
U01312,3,114,314531.93,94941.01
U01313,3,89,242522.39,81865.31
U01314,3,98,284308.42,86873.64
U01315,2,70,200710.99,91722.15
U01316,2,82,222234.7,103596.96
U01317,5,124,371458.82,82313.55
U01318,1,20,51471.17,51471.17
U01319,2,56,147310.25,63651.79
U01320,1,43,116932.31,106969.43
U01321,1,22,81510.43,81510.43
U01322,4,105,272993.81,78802.65
U01323,2,74,181079.48,89497.28
U01325,3,53,150183.7,49892.6
U01326,3,84,233967.32,77758.88
U01327,2,70,184186.91,77339.64
U01328,2,67,162352.96,70681.63
U01329,5,132,377622.12,84688.1
U01330,2,77,223891.75,106486.57
U01331,3,87,224363.54,69991.31
U01334,2,56,161926.64,88401.31
U01335,2,55,160840.07,72624.31
U01336,1,32,74398.51,70486.79
U01337,2,48,143395.39,58801.13
U01338,3,92,280413.85,104152.29
U01339,2,79,197862.22,71549.3
U01340,1,41,99379.05,97110.95
U01342,2,56,153629.3,102767.82
U01343,1,48,136099.23,107360.37
U01345,1,25,59393.52,57800.82
U01346,1,34,98480.86,94170.0
U01348,2,68,169903.34,74635.31
U01350,2,71,198249.89,93926.76
U01351,1,13,47471.15,47471.15
U01352,1,47,138882.91,111248.83
U01353,6,184,477869.84,73255.56
U01354,3,99,294640.81,89142.17
U01355,1,12,36117.23,25152.25
U01356,1,15,39885.94,30332.88
U01357,3,74,196628.56,46239.05
U01358,2,48,140421.91,75022.41
U01359,2,54,143748.35,54558.67
U01360,1,34,91517.81,81288.59
U01362,3,96,258048.25,71993.81
U01363,2,82,227839.27,109779.34
U01364,2,64,176275.27,75662.79
U01365,1,24,75536.31,56137.23
U01366,2,47,131696.51,54262.73
U01367,3,127,341427.02,103811.02
U01368,2,63,192885.85,79597.29
U01369,3,93,263114.47,71491.51
U01370,2,64,164761.36,79273.65
U01371,2,44,120638.08,63047.31
U01372,1,22,61496.5,53185.3
U01373,5,134,374687.13,74351.69
U01374,1,46,133769.52,119283.0
U01375,3,104,277477.38,80191.59
U01376,2,51,157495.92,92017.13
U01377,6,144,416871.55,61882.03
U01378,1,21,47723.24,45925.76
U01379,4,107,279322.31,57691.21
U01381,2,54,141171.08,82948.29
U01382,4,178,490891.77,104482.3
U01383,4,100,271583.67,74990.83
U01384,1,34,95908.46,86239.02
U01385,1,28,71762.45,63610.91
U01386,2,94,270928.4,119019.02
U01387,1,48,143758.66,128937.34
U01388,3,106,303849.6,82938.56
U01389,1,23,59465.98,40821.72
U01390,1,19,65594.13,58416.09
U01391,2,37,97418.81,37650.29
U01392,1,43,136212.18,124970.5
U01393,1,31,86465.3,69107.8
U01394,2,55,155367.78,65549.27
U01395,3,97,249065.17,74910.35
U01396,1,16,53226.93,53206.93
U01397,2,48,119299.88,62211.6
U01398,2,32,80678.87,40538.65
U01399,1,14,37040.14,17872.12
U01400,1,22,62799.33,54173.19
U01401,2,82,244730.42,111147.6
U01402,5,141,387927.6,75211.98
U01403,2,88,230068.8,96699.11
U01404,4,119,339313.14,76663.62
U01406,1,31,94287.72,89835.6
U01407,2,43,125704.04,59028.54
U01408,2,61,142411.72,55965.46
U01409,6,148,442614.33,80361.26
U01410,1,29,73706.43,59077.31
U01411,2,37,108984.32,60531.41
U01412,3,79,251623.87,73276.21
U01413,4,101,267348.42,74883.8
U01415,1,13,36000.64,36000.64
U01416,1,28,74733.38,65395.38
U01417,1,28,73577.18,57997.65
U01419,2,42,136052.14,55117.14
U01420,1,21,58283.94,56706.3
U01421,2,67,182173.64,74056.04
U01422,4,115,293330.49,64535.48
U01423,4,79,227255.4,56230.81
U01424,3,93,262116.48,80801.73
U01425,1,38,107172.96,90782.96
U01426,2,58,144212.54,65180.49
U01427,1,31,98029.38,88565.49
U01428,3,77,208718.61,56844.94
U01429,3,89,267056.02,94253.03
U01430,1,31,82913.42,68072.18
U01431,5,170,463433.85,89134.35
U01432,2,73,202715.72,91468.9
U01434,4,133,397377.6,101259.46
U01435,3,99,280304.97,102614.73
U01437,3,115,297308.29,83633.37
U01438,5,111,317120.47,79350.79
U01439,3,104,275600.77,86854.98
U01440,3,99,284528.63,95037.45
U01441,1,17,46584.7,41206.5
U01442,2,80,221424.18,85500.17
U01443,4,153,414600.98,86831.16
U01444,1,27,70241.2,55584.4
U01446,2,91,247557.1,111609.85
U01447,7,157,381172.68,56455.08
U01448,1,11,27609.7,21997.82
U01449,1,41,107197.91,106038.91
U01450,2,71,182375.3,79690.16
U01452,5,147,436293.89,82898.79
U01453,1,13,33888.41,33888.41
U01454,1,21,67325.91,61365.09
U01455,3,100,276421.13,84800.64
U01456,4,99,259266.5,63884.94
U01457,3,108,274002.07,76308.81
U01458,1,14,43044.55,43044.55
U01459,1,27,61455.61,49752.63
U01460,2,58,154007.86,73590.4
U01461,1,27,65152.51,60340.03
U01462,3,112,293703.46,81143.3
U01463,2,65,190780.67,90157.51
U01464,4,122,344636.65,88098.21
U01465,3,102,273152.62,86065.57
U01466,1,31,79562.19,79542.19
U01467,2,37,99359.35,36800.83
U01469,3,90,273103.93,86487.67
U01470,4,98,255494.57,66051.35
U01471,3,83,197576.71,65679.42
U01472,2,88,240265.96,104610.94
U01473,1,27,75932.8,52659.86
U01474,3,104,312420.54,100060.62
U01475,2,75,219028.94,102496.29
U01476,3,102,271646.08,82727.31
U01477,1,36,102660.1,90768.42
U01479,6,165,435831.56,82048.79
U01480,1,23,49172.67,31702.97
U01481,1,16,38220.64,34677.28
U01482,1,28,86378.99,74555.27
U01483,1,42,102743.55,89560.09
U01484,2,79,221378.96,99426.82
U01485,3,116,297596.01,86962.53
U01486,2,54,155549.15,74459.28
U01487,4,122,331012.72,78148.95
U01488,1,31,75908.93,75908.93
U01489,2,55,152498.43,91736.06
U01490,1,38,102086.69,86269.79
U01491,4,115,320435.95,76621.19
U01492,1,46,115511.42,90555.56
U01493,2,74,190762.05,82215.59
U01494,3,75,216897.12,69314.64
U01495,2,63,158908.79,74651.77
U01496,2,72,209549.06,99388.59
U01497,2,75,222838.07,97105.73
U01498,2,51,147733.4,69473.34
U01499,2,73,205113.32,116875.04
U01500,1,21,68017.79,63735.09
U01502,4,140,384822.09,100955.51
U01503,1,18,51346.02,48091.94
U01505,2,55,133083.83,48582.03
U01506,2,75,210888.48,92186.63
U01507,1,32,90488.07,79511.77
U01508,2,58,149490.82,74505.03
U01509,2,91,267407.31,113302.68
U01510,1,14,36474.88,32406.44
U01511,1,31,72515.97,55582.73
U01512,1,37,107833.38,97545.92
U01514,1,11,27927.31,27927.31
U01515,4,124,334937.82,77356.57
U01516,2,55,153721.99,76091.69
U01517,3,73,207140.19,65445.74
U01519,3,49,116203.93,36225.69
U01520,2,62,178067.24,91756.04
U01521,3,73,234813.58,100842.36
U01522,5,157,431180.31,86157.82
U01523,1,18,37784.43,22800.16
U01524,2,97,259422.28,99987.72
U01526,5,139,402053.92,82587.21
U01527,1,18,59587.61,55427.31
U01528,4,142,388684.13,87830.09
U01529,1,12,29084.8,27069.54
U01530,2,66,168435.16,81669.72
U01532,1,25,73213.38,63344.89
U01533,1,19,47467.77,42759.31
U01534,2,39,103983.99,49428.78
U01536,2,65,179402.49,96147.52
U01537,4,134,373816.79,79651.32
U01538,1,22,63250.57,57217.15
U01539,3,98,271954.42,90713.73
U01540,3,81,209416.56,63997.77
U01541,2,73,174169.4,74658.61
U01542,4,139,379148.2,90099.55
U01543,2,64,154787.49,69469.93
U01544,3,78,226428.2,71256.97
U01545,1,18,48041.92,42755.3
U01548,6,149,453045.5,82259.93
U01549,2,60,168834.27,73364.73
U01550,4,117,303083.03,68090.04
U01552,1,17,56382.15,56382.15
U01553,1,18,55013.63,54725.19
U01554,2,75,211112.82,78624.22
U01555,3,115,365431.15,118696.98
U01556,1,46,110637.53,106774.25
U01557,1,35,87860.9,83756.68
U01558,1,30,75913.12,70703.34
U01559,1,19,50462.9,36367.86
U01560,1,33,77140.83,75485.95
U01561,3,84,225816.2,67011.63
U01562,2,51,146666.13,63353.0
U01563,2,57,166085.74,78936.98
U01564,4,138,385099.03,96069.47
U01566,4,154,418500.98,97842.9
U01569,3,96,286608.43,90141.3
U01570,2,68,213369.0,89066.23
U01571,2,85,221342.11,98484.54
U01572,2,54,172918.8,93798.59
U01573,5,182,508313.73,90074.27
U01574,2,34,87497.32,43224.76
U01575,1,38,94662.61,73450.41
U01576,2,80,226699.47,91903.35
U01577,2,52,135392.45,59610.72
U01578,3,104,298800.47,100768.52
U01579,2,75,190698.33,90010.84
U01580,4,130,384606.78,107447.51
U01581,1,16,40168.76,30043.58
U01582,3,80,204298.61,61380.77
U01583,2,80,227836.37,104291.56
U01584,4,143,403188.42,94916.23
U01585,2,45,131370.94,55818.5
U01586,3,109,266437.49,86344.44
U01587,5,142,373153.21,74926.19
U01588,2,44,109413.5,49006.66
U01589,2,62,162141.14,101895.36
U01590,2,37,120995.92,56553.92
U01591,1,38,94688.03,77377.51
U01592,3,82,222745.17,61527.86
U01593,6,177,497389.91,83130.77
U01594,3,97,245678.96,78496.23
U01595,1,33,91389.6,67308.52
U01596,3,78,190648.27,58895.37
U01597,3,65,187251.5,61259.15
U01598,2,63,162434.56,94157.22
U01599,3,96,273111.07,86660.92
U01600,1,30,77247.43,72294.95
U01601,4,119,361566.36,89872.9
U01602,3,128,371308.14,102985.23
U01603,4,133,342984.96,72434.47
U01604,1,46,104160.87,74256.93
U01605,5,160,485762.16,97514.17
U01606,3,99,267478.59,77699.41
U01607,2,63,163510.22,87386.27
U01609,2,84,252128.49,109458.56
U01610,2,66,188694.79,88451.31
U01611,1,32,86424.34,84511.36
U01612,2,38,99903.29,54856.31
U01614,3,98,240743.85,73143.97
U01615,2,50,128852.04,66509.44
U01616,1,30,99019.77,93387.79
U01617,2,67,191248.65,92747.01
U01620,1,46,125678.93,111566.95
U01621,2,48,132843.42,53562.5
U01623,2,76,208159.26,83569.04
U01624,1,32,77686.98,61011.46
U01625,2,51,128664.77,70450.24
U01626,5,99,266282.77,47319.92
U01627,1,50,125094.6,97509.74
U01628,3,93,272261.81,80186.32
U01629,2,66,176963.72,84211.19
U01630,2,29,71850.17,35549.58
U01631,2,42,118819.43,56152.08
U01632,1,12,31902.74,28460.32
U01634,3,75,209941.59,54865.56
U01635,1,49,124554.08,102183.36
U01636,2,90,247980.03,105274.75
U01637,2,75,209214.66,94080.45
U01638,1,13,36093.04,25411.56
U01639,2,65,180666.98,84667.02
U01641,2,87,237003.97,100761.89
U01642,2,66,189409.76,87022.18
U01643,1,44,120287.48,104071.4
U01644,3,133,389772.74,109880.64
U01645,1,41,115833.67,105616.31
U01646,1,32,95026.87,95026.87
U01647,4,125,319850.65,81909.13
U01648,2,67,189830.67,98653.71
U01649,2,84,232476.97,87531.77
U01650,3,97,248621.88,88002.85
U01651,2,41,108732.5,50020.08
U01652,1,49,136373.33,127844.75
U01653,1,23,55227.26,35431.96
U01654,2,69,169921.63,80307.93
U01655,1,20,53039.73,26392.13
U01656,2,75,223040.35,96789.92
U01657,3,93,232291.78,73515.24
U01658,4,128,335210.24,76724.4
U01660,5,189,533502.96,102637.09
U01661,5,171,462977.2,83566.14
U01662,3,59,167619.71,50824.92
U01663,3,116,324002.29,88125.93
U01664,1,49,136417.11,101838.24
U01665,2,83,227562.06,95653.26
U01666,3,73,204110.75,93699.87
U01667,2,53,167669.14,78186.63
U01668,1,32,96372.18,90675.96
U01669,2,70,194001.66,101538.83
U01670,4,100,271734.68,57639.68
U01671,1,31,93654.48,82318.94
U01672,3,125,343917.04,101812.63
U01673,1,20,52675.85,35513.85
